Ticker,DividendDate,PayDate,Type,Value,Currency
.SPX,2017-03-08,2017-03-08,DISCRETE,0.691154,USD
.SPX,2017-03-09,2017-03-09,DISCRETE,0.107709384,USD
.SPX,2017-03-10,2017-03-10,DISCRETE,0.107707107,USD
.SPX,2017-03-13,2017-03-13,DISCRETE,0.323115417,USD
.SPX,2017-03-14,2017-03-14,DISCRETE,0.107698,USD
.SPX,2017-03-15,2017-03-15,DISCRETE,0.107695724,USD
.SPX,2017-03-16,2017-03-16,DISCRETE,0.107693457,USD
.SPX,2017-03-17,2017-03-17,DISCRETE,0.107691208,USD
.SPX,2017-03-20,2017-03-20,DISCRETE,0.32306831,USD
.SPX,2017-03-21,2017-03-21,DISCRETE,0.107682402,USD
.SPX,2017-03-22,2017-03-22,DISCRETE,0.107680248,USD
.SPX,2017-03-23,2017-03-23,DISCRETE,0.107678112,USD
.SPX,2017-03-24,2017-03-24,DISCRETE,0.107675995,USD
.SPX,2017-03-27,2017-03-27,DISCRETE,0.323023851,USD
.SPX,2017-03-28,2017-03-28,DISCRETE,0.107667714,USD
.SPX,2017-03-29,2017-03-29,DISCRETE,0.107665691,USD
.SPX,2017-03-30,2017-03-30,DISCRETE,0.107663687,USD
.SPX,2017-03-31,2017-03-31,DISCRETE,0.107661701,USD
.SPX,2017-04-03,2017-04-03,DISCRETE,0.32298215,USD
.SPX,2017-04-04,2017-04-04,DISCRETE,0.107653946,USD
.SPX,2017-04-05,2017-04-05,DISCRETE,0.107652054,USD
.SPX,2017-04-06,2017-04-06,DISCRETE,0.107650181,USD
.SPX,2017-04-07,2017-04-07,DISCRETE,0.107648327,USD
.SPX,2017-04-10,2017-04-10,DISCRETE,0.322943206,USD
.SPX,2017-04-11,2017-04-11,DISCRETE,0.107641097,USD
.SPX,2017-04-12,2017-04-12,DISCRETE,0.107639336,USD
.SPX,2017-04-13,2017-04-13,DISCRETE,0.107637594,USD
.SPX,2017-04-14,2017-04-14,DISCRETE,0.107635871,USD
.SPX,2017-04-17,2017-04-17,DISCRETE,0.322907018,USD
.SPX,2017-04-18,2017-04-18,DISCRETE,0.107629166,USD
.SPX,2017-04-19,2017-04-19,DISCRETE,0.107627536,USD
.SPX,2017-04-20,2017-04-20,DISCRETE,0.107625926,USD
.SPX,2017-04-21,2017-04-21,DISCRETE,0.107624334,USD
.SPX,2017-04-24,2017-04-24,DISCRETE,0.322873586,USD
.SPX,2017-04-25,2017-04-25,DISCRETE,0.107618153,USD
.SPX,2017-04-26,2017-04-26,DISCRETE,0.107616655,USD
.SPX,2017-04-27,2017-04-27,DISCRETE,0.107615176,USD
.SPX,2017-04-28,2017-04-28,DISCRETE,0.107613715,USD
.SPX,2017-05-01,2017-05-01,DISCRETE,0.322842908,USD
.SPX,2017-05-02,2017-05-02,DISCRETE,0.107608059,USD
.SPX,2017-05-03,2017-05-03,DISCRETE,0.107606692,USD
.SPX,2017-05-04,2017-05-04,DISCRETE,0.107605344,USD
.SPX,2017-05-05,2017-05-05,DISCRETE,0.107604014,USD
.SPX,2017-05-08,2017-05-08,DISCRETE,0.322814984,USD
.SPX,2017-05-09,2017-05-09,DISCRETE,0.107598883,USD
.SPX,2017-05-10,2017-05-10,DISCRETE,0.107597647,USD
.SPX,2017-05-11,2017-05-11,DISCRETE,0.107596429,USD
.SPX,2017-05-12,2017-05-12,DISCRETE,0.107595231,USD
.SPX,2017-05-15,2017-05-15,DISCRETE,0.322789813,USD
.SPX,2017-05-16,2017-05-16,DISCRETE,0.107590624,USD
.SPX,2017-05-17,2017-05-17,DISCRETE,0.107589519,USD
.SPX,2017-05-18,2017-05-18,DISCRETE,0.107588433,USD
.SPX,2017-05-19,2017-05-19,DISCRETE,0.107587365,USD
.SPX,2017-05-22,2017-05-22,DISCRETE,0.378788961,USD
.SPX,2017-05-23,2017-05-23,DISCRETE,0.127176283,USD
.SPX,2017-05-24,2017-05-24,DISCRETE,0.127635147,USD
.SPX,2017-05-25,2017-05-25,DISCRETE,0.128093993,USD
.SPX,2017-05-26,2017-05-26,DISCRETE,0.128552821,USD
.SPX,2017-05-30,2017-05-30,DISCRETE,0.518827907,USD
.SPX,2017-05-31,2017-05-31,DISCRETE,0.130846679,USD
.SPX,2017-06-01,2017-06-01,DISCRETE,0.131305395,USD
.SPX,2017-06-02,2017-06-02,DISCRETE,0.131764092,USD
.SPX,2017-06-05,2017-06-05,DISCRETE,0.398059408,USD
.SPX,2017-06-06,2017-06-06,DISCRETE,0.133598693,USD
.SPX,2017-06-07,2017-06-07,DISCRETE,0.134057296,USD
.SPX,2017-06-08,2017-06-08,DISCRETE,0.13451588,USD
.SPX,2017-06-09,2017-06-09,DISCRETE,0.134974446,USD
.SPX,2017-06-12,2017-06-12,DISCRETE,0.40769054,USD
.SPX,2017-06-13,2017-06-13,DISCRETE,0.136808518,USD
.SPX,2017-06-14,2017-06-14,DISCRETE,0.137266989,USD
.SPX,2017-06-15,2017-06-15,DISCRETE,0.13772544,USD
.SPX,2017-06-16,2017-06-16,DISCRETE,0.13818308,USD
.SPX,2017-06-19,2017-06-19,DISCRETE,0.351649793,USD
.SPX,2017-06-20,2017-06-20,DISCRETE,0.11732763,USD
.SPX,2017-06-21,2017-06-21,DISCRETE,0.117385168,USD
.SPX,2017-06-22,2017-06-22,DISCRETE,0.117442708,USD
.SPX,2017-06-23,2017-06-23,DISCRETE,0.117500249,USD
.SPX,2017-06-26,2017-06-26,DISCRETE,0.352858297,USD
.SPX,2017-06-27,2017-06-27,DISCRETE,0.117730427,USD
.SPX,2017-06-28,2017-06-28,DISCRETE,0.117787975,USD
.SPX,2017-06-29,2017-06-29,DISCRETE,0.117845524,USD
.SPX,2017-06-30,2017-06-30,DISCRETE,0.117903074,USD
.SPX,2017-07-03,2017-07-03,DISCRETE,0.354066994,USD
.SPX,2017-07-05,2017-07-05,DISCRETE,0.236328307,USD
.SPX,2017-07-06,2017-07-06,DISCRETE,0.118248405,USD
.SPX,2017-07-07,2017-07-07,DISCRETE,0.118305965,USD
.SPX,2017-07-10,2017-07-10,DISCRETE,0.355275891,USD
.SPX,2017-07-11,2017-07-11,DISCRETE,0.118536218,USD
.SPX,2017-07-12,2017-07-12,DISCRETE,0.118593785,USD
.SPX,2017-07-13,2017-07-13,DISCRETE,0.118651353,USD
.SPX,2017-07-14,2017-07-14,DISCRETE,0.118708922,USD
.SPX,2017-07-17,2017-07-17,DISCRETE,0.35648499,USD
.SPX,2017-07-18,2017-07-18,DISCRETE,0.118939214,USD
.SPX,2017-07-19,2017-07-19,DISCRETE,0.118996791,USD
.SPX,2017-07-20,2017-07-20,DISCRETE,0.119054369,USD
.SPX,2017-07-21,2017-07-21,DISCRETE,0.119111948,USD
.SPX,2017-07-24,2017-07-24,DISCRETE,0.357694296,USD
.SPX,2017-07-25,2017-07-25,DISCRETE,0.11934228,USD
.SPX,2017-07-26,2017-07-26,DISCRETE,0.119399866,USD
.SPX,2017-07-27,2017-07-27,DISCRETE,0.119457454,USD
.SPX,2017-07-28,2017-07-28,DISCRETE,0.119515044,USD
.SPX,2017-07-31,2017-07-31,DISCRETE,0.358903815,USD
.SPX,2017-08-01,2017-08-01,DISCRETE,0.119745416,USD
.SPX,2017-08-02,2017-08-02,DISCRETE,0.119803013,USD
.SPX,2017-08-03,2017-08-03,DISCRETE,0.119860611,USD
.SPX,2017-08-04,2017-08-04,DISCRETE,0.119918211,USD
.SPX,2017-08-07,2017-08-07,DISCRETE,0.360113551,USD
.SPX,2017-08-08,2017-08-08,DISCRETE,0.120148625,USD
.SPX,2017-08-09,2017-08-09,DISCRETE,0.120206232,USD
.SPX,2017-08-10,2017-08-10,DISCRETE,0.120263841,USD
.SPX,2017-08-11,2017-08-11,DISCRETE,0.120321451,USD
.SPX,2017-08-14,2017-08-14,DISCRETE,0.361323508,USD
.SPX,2017-08-15,2017-08-15,DISCRETE,0.120551908,USD
.SPX,2017-08-16,2017-08-16,DISCRETE,0.120609526,USD
.SPX,2017-08-17,2017-08-17,DISCRETE,0.120667145,USD
.SPX,2017-08-18,2017-08-18,DISCRETE,0.120724766,USD
.SPX,2017-08-21,2017-08-21,DISCRETE,0.36253369,USD
.SPX,2017-08-22,2017-08-22,DISCRETE,0.120955266,USD
.SPX,2017-08-23,2017-08-23,DISCRETE,0.121012895,USD
.SPX,2017-08-24,2017-08-24,DISCRETE,0.121070525,USD
.SPX,2017-08-25,2017-08-25,DISCRETE,0.121128157,USD
.SPX,2017-08-28,2017-08-28,DISCRETE,0.363744104,USD
.SPX,2017-08-29,2017-08-29,DISCRETE,0.121358701,USD
.SPX,2017-08-30,2017-08-30,DISCRETE,0.121416341,USD
.SPX,2017-08-31,2017-08-31,DISCRETE,0.121473983,USD
.SPX,2017-09-01,2017-09-01,DISCRETE,0.121531626,USD
.SPX,2017-09-05,2017-09-05,DISCRETE,0.486730995,USD
.SPX,2017-09-06,2017-09-06,DISCRETE,0.121819866,USD
.SPX,2017-09-07,2017-09-07,DISCRETE,0.121877519,USD
.SPX,2017-09-08,2017-09-08,DISCRETE,0.121935174,USD
.SPX,2017-09-11,2017-09-11,DISCRETE,0.36616564,USD
.SPX,2017-09-12,2017-09-12,DISCRETE,0.122165808,USD
.SPX,2017-09-13,2017-09-13,DISCRETE,0.122223471,USD
.SPX,2017-09-14,2017-09-14,DISCRETE,0.122281136,USD
.SPX,2017-09-15,2017-09-15,DISCRETE,0.122338802,USD
.SPX,2017-09-18,2017-09-18,DISCRETE,0.361975013,USD
.SPX,2017-09-19,2017-09-19,DISCRETE,0.120733184,USD
.SPX,2017-09-20,2017-09-20,DISCRETE,0.120772969,USD
.SPX,2017-09-21,2017-09-21,DISCRETE,0.120812757,USD
.SPX,2017-09-22,2017-09-22,DISCRETE,0.120852502,USD
.SPX,2017-09-25,2017-09-25,DISCRETE,0.362810159,USD
.SPX,2017-09-26,2017-09-26,DISCRETE,0.121011507,USD
.SPX,2017-09-27,2017-09-27,DISCRETE,0.121051264,USD
.SPX,2017-09-28,2017-09-28,DISCRETE,0.121091024,USD
.SPX,2017-09-29,2017-09-29,DISCRETE,0.121130787,USD
.SPX,2017-10-02,2017-10-02,DISCRETE,0.363645274,USD
.SPX,2017-10-03,2017-10-03,DISCRETE,0.121289864,USD
.SPX,2017-10-04,2017-10-04,DISCRETE,0.12132964,USD
.SPX,2017-10-05,2017-10-05,DISCRETE,0.121369418,USD
.SPX,2017-10-06,2017-10-06,DISCRETE,0.121409199,USD
.SPX,2017-10-10,2017-10-10,DISCRETE,0.486063605,USD
.SPX,2017-10-11,2017-10-11,DISCRETE,0.121608143,USD
.SPX,2017-10-12,2017-10-12,DISCRETE,0.121647939,USD
.SPX,2017-10-13,2017-10-13,DISCRETE,0.121687739,USD
.SPX,2017-10-16,2017-10-16,DISCRETE,0.365316651,USD
.SPX,2017-10-17,2017-10-17,DISCRETE,0.121846962,USD
.SPX,2017-10-18,2017-10-18,DISCRETE,0.121886774,USD
.SPX,2017-10-19,2017-10-19,DISCRETE,0.12192659,USD
.SPX,2017-10-20,2017-10-20,DISCRETE,0.121966407,USD
.SPX,2017-10-23,2017-10-23,DISCRETE,0.366152921,USD
.SPX,2017-10-24,2017-10-24,DISCRETE,0.122125705,USD
.SPX,2017-10-25,2017-10-25,DISCRETE,0.122165536,USD
.SPX,2017-10-26,2017-10-26,DISCRETE,0.12220537,USD
.SPX,2017-10-27,2017-10-27,DISCRETE,0.122245206,USD
.SPX,2017-10-30,2017-10-30,DISCRETE,0.366989583,USD
.SPX,2017-10-31,2017-10-31,DISCRETE,0.122404579,USD
.SPX,2017-11-01,2017-11-01,DISCRETE,0.122444429,USD
.SPX,2017-11-02,2017-11-02,DISCRETE,0.122484282,USD
.SPX,2017-11-03,2017-11-03,DISCRETE,0.122524137,USD
.SPX,2017-11-06,2017-11-06,DISCRETE,0.367826642,USD
.SPX,2017-11-07,2017-11-07,DISCRETE,0.122683585,USD
.SPX,2017-11-08,2017-11-08,DISCRETE,0.122723454,USD
.SPX,2017-11-09,2017-11-09,DISCRETE,0.122763326,USD
.SPX,2017-11-10,2017-11-10,DISCRETE,0.1228032,USD
.SPX,2017-11-13,2017-11-13,DISCRETE,0.3686641,USD
.SPX,2017-11-14,2017-11-14,DISCRETE,0.122962725,USD
.SPX,2017-11-15,2017-11-15,DISCRETE,0.123002613,USD
.SPX,2017-11-16,2017-11-16,DISCRETE,0.123042504,USD
.SPX,2017-11-17,2017-11-17,DISCRETE,0.123082397,USD
.SPX,2017-11-20,2017-11-20,DISCRETE,0.369501961,USD
.SPX,2017-11-21,2017-11-21,DISCRETE,0.123241999,USD
.SPX,2017-11-22,2017-11-22,DISCRETE,0.123281906,USD
.SPX,2017-11-24,2017-11-24,DISCRETE,0.246688705,USD
.SPX,2017-11-27,2017-11-27,DISCRETE,0.370340229,USD
.SPX,2017-11-28,2017-11-28,DISCRETE,0.123521409,USD
.SPX,2017-11-29,2017-11-29,DISCRETE,0.123561336,USD
.SPX,2017-11-30,2017-11-30,DISCRETE,0.123601265,USD
.SPX,2017-12-01,2017-12-01,DISCRETE,0.123641198,USD
.SPX,2017-12-04,2017-12-04,DISCRETE,0.371178908,USD
.SPX,2017-12-05,2017-12-05,DISCRETE,0.123800956,USD
.SPX,2017-12-06,2017-12-06,DISCRETE,0.123840902,USD
.SPX,2017-12-07,2017-12-07,DISCRETE,0.123880851,USD
.SPX,2017-12-08,2017-12-08,DISCRETE,0.123920804,USD
.SPX,2017-12-11,2017-12-11,DISCRETE,0.372018,USD
.SPX,2017-12-12,2017-12-12,DISCRETE,0.124080641,USD
.SPX,2017-12-13,2017-12-13,DISCRETE,0.124120607,USD
.SPX,2017-12-14,2017-12-14,DISCRETE,0.124160576,USD
.SPX,2017-12-15,2017-12-15,DISCRETE,0.124200548,USD
.SPX,2017-12-18,2017-12-18,DISCRETE,0.230961459,USD
.SPX,2017-12-19,2017-12-19,DISCRETE,0.076417584,USD
.SPX,2017-12-20,2017-12-20,DISCRETE,0.076134467,USD
.SPX,2017-12-21,2017-12-21,DISCRETE,0.075851369,USD
.SPX,2017-12-22,2017-12-22,DISCRETE,0.075568278,USD
.SPX,2017-12-26,2017-12-26,DISCRETE,0.299461898,USD
.SPX,2017-12-27,2017-12-27,DISCRETE,0.074152908,USD
.SPX,2017-12-28,2017-12-28,DISCRETE,0.073869851,USD
.SPX,2017-12-29,2017-12-29,DISCRETE,0.073586799,USD
.SPX,2018-01-02,2018-01-02,DISCRETE,0.291535988,USD
.SPX,2018-01-03,2018-01-03,DISCRETE,0.072171612,USD
.SPX,2018-01-04,2018-01-04,DISCRETE,0.071888588,USD
.SPX,2018-01-05,2018-01-05,DISCRETE,0.071605569,USD
.SPX,2018-01-08,2018-01-08,DISCRETE,0.213128054,USD
.SPX,2018-01-09,2018-01-09,DISCRETE,0.070473531,USD
.SPX,2018-01-10,2018-01-10,DISCRETE,0.070190531,USD
.SPX,2018-01-11,2018-01-11,DISCRETE,0.069907534,USD
.SPX,2018-01-12,2018-01-12,DISCRETE,0.06962454,USD
.SPX,2018-01-16,2018-01-16,DISCRETE,0.275686732,USD
.SPX,2018-01-17,2018-01-17,DISCRETE,0.068209615,USD
.SPX,2018-01-18,2018-01-18,DISCRETE,0.067926638,USD
.SPX,2018-01-19,2018-01-19,DISCRETE,0.067643663,USD
.SPX,2018-01-22,2018-01-22,DISCRETE,0.39227314,USD
.SPX,2018-01-23,2018-01-23,DISCRETE,0.130962359,USD
.SPX,2018-01-24,2018-01-24,DISCRETE,0.131067604,USD
.SPX,2018-01-25,2018-01-25,DISCRETE,0.131172847,USD
.SPX,2018-01-26,2018-01-26,DISCRETE,0.131278088,USD
.SPX,2018-01-29,2018-01-29,DISCRETE,0.394483475,USD
.SPX,2018-01-30,2018-01-30,DISCRETE,0.131699035,USD
.SPX,2018-01-31,2018-01-31,DISCRETE,0.131804268,USD
.SPX,2018-02-01,2018-02-01,DISCRETE,0.131909498,USD
.SPX,2018-02-02,2018-02-02,DISCRETE,0.132014727,USD
.SPX,2018-02-05,2018-02-05,DISCRETE,0.396693548,USD
.SPX,2018-02-06,2018-02-06,DISCRETE,0.132435624,USD
.SPX,2018-02-07,2018-02-07,DISCRETE,0.132540844,USD
.SPX,2018-02-08,2018-02-08,DISCRETE,0.132646062,USD
.SPX,2018-02-09,2018-02-09,DISCRETE,0.132751278,USD
.SPX,2018-02-12,2018-02-12,DISCRETE,0.398903359,USD
.SPX,2018-02-13,2018-02-13,DISCRETE,0.133172125,USD
.SPX,2018-02-14,2018-02-14,DISCRETE,0.133277332,USD
.SPX,2018-02-15,2018-02-15,DISCRETE,0.133382538,USD
.SPX,2018-02-16,2018-02-16,DISCRETE,0.133487742,USD
.SPX,2018-02-20,2018-02-20,DISCRETE,0.535039965,USD
.SPX,2018-02-21,2018-02-21,DISCRETE,0.134013734,USD
.SPX,2018-02-22,2018-02-22,DISCRETE,0.134118927,USD
.SPX,2018-02-23,2018-02-23,DISCRETE,0.134224118,USD
.SPX,2018-02-26,2018-02-26,DISCRETE,0.403322202,USD
.SPX,2018-02-27,2018-02-27,DISCRETE,0.134644866,USD
.SPX,2018-02-28,2018-02-28,DISCRETE,0.134750048,USD
.SPX,2018-03-01,2018-03-01,DISCRETE,0.134855229,USD
.SPX,2018-03-02,2018-03-02,DISCRETE,0.134960408,USD
.SPX,2018-03-05,2018-03-05,DISCRETE,0.405531235,USD
.SPX,2018-03-06,2018-03-06,DISCRETE,0.135381106,USD
.SPX,2018-03-07,2018-03-07,DISCRETE,0.135486277,USD
.SPX,2018-03-08,2018-03-08,DISCRETE,0.135591445,USD
.SPX,2018-03-09,2018-03-09,DISCRETE,0.135696612,USD
.SPX,2018-03-12,2018-03-12,DISCRETE,0.407740011,USD
.SPX,2018-03-13,2018-03-13,DISCRETE,0.136117261,USD
.SPX,2018-03-14,2018-03-14,DISCRETE,0.136222418,USD
.SPX,2018-03-15,2018-03-15,DISCRETE,0.136327575,USD
.SPX,2018-03-16,2018-03-16,DISCRETE,0.136432729,USD
.SPX,2018-03-19,2018-03-19,DISCRETE,0.40994853,USD
.SPX,2018-03-20,2018-03-20,DISCRETE,0.136853329,USD
.SPX,2018-03-21,2018-03-21,DISCRETE,0.136958386,USD
.SPX,2018-03-22,2018-03-22,DISCRETE,0.137063441,USD
.SPX,2018-03-23,2018-03-23,DISCRETE,0.137168494,USD
.SPX,2018-03-26,2018-03-26,DISCRETE,0.412155176,USD
.SPX,2018-03-27,2018-03-27,DISCRETE,0.13758868,USD
.SPX,2018-03-28,2018-03-28,DISCRETE,0.137693721,USD
.SPX,2018-03-29,2018-03-29,DISCRETE,0.137798759,USD
.SPX,2018-03-30,2018-03-30,DISCRETE,0.137903795,USD
.SPX,2018-04-02,2018-04-02,DISCRETE,0.414361212,USD
.SPX,2018-04-03,2018-04-03,DISCRETE,0.138323915,USD
.SPX,2018-04-04,2018-04-04,DISCRETE,0.138428939,USD
.SPX,2018-04-05,2018-04-05,DISCRETE,0.138533961,USD
.SPX,2018-04-06,2018-04-06,DISCRETE,0.13863898,USD
.SPX,2018-04-09,2018-04-09,DISCRETE,0.416566903,USD
.SPX,2018-04-10,2018-04-10,DISCRETE,0.139059035,USD
.SPX,2018-04-11,2018-04-11,DISCRETE,0.139164042,USD
.SPX,2018-04-12,2018-04-12,DISCRETE,0.139269047,USD
.SPX,2018-04-13,2018-04-13,DISCRETE,0.13937405,USD
.SPX,2018-04-16,2018-04-16,DISCRETE,0.418772248,USD
.SPX,2018-04-17,2018-04-17,DISCRETE,0.139794038,USD
.SPX,2018-04-18,2018-04-18,DISCRETE,0.139899029,USD
.SPX,2018-04-19,2018-04-19,DISCRETE,0.140004018,USD
.SPX,2018-04-20,2018-04-20,DISCRETE,0.140109005,USD
.SPX,2018-04-23,2018-04-23,DISCRETE,0.420977247,USD
.SPX,2018-04-24,2018-04-24,DISCRETE,0.140528926,USD
.SPX,2018-04-25,2018-04-25,DISCRETE,0.140633901,USD
.SPX,2018-04-26,2018-04-26,DISCRETE,0.140738873,USD
.SPX,2018-04-27,2018-04-27,DISCRETE,0.140843843,USD
.SPX,2018-04-30,2018-04-30,DISCRETE,0.4231819,USD
.SPX,2018-05-01,2018-05-01,DISCRETE,0.141263698,USD
.SPX,2018-05-02,2018-05-02,DISCRETE,0.141368656,USD
.SPX,2018-05-03,2018-05-03,DISCRETE,0.141473612,USD
.SPX,2018-05-04,2018-05-04,DISCRETE,0.141578565,USD
.SPX,2018-05-07,2018-05-07,DISCRETE,0.425386207,USD
.SPX,2018-05-08,2018-05-08,DISCRETE,0.141998355,USD
.SPX,2018-05-09,2018-05-09,DISCRETE,0.142103296,USD
.SPX,2018-05-10,2018-05-10,DISCRETE,0.142208235,USD
.SPX,2018-05-11,2018-05-11,DISCRETE,0.142313172,USD
.SPX,2018-05-14,2018-05-14,DISCRETE,0.427590167,USD
.SPX,2018-05-15,2018-05-15,DISCRETE,0.142732895,USD
.SPX,2018-05-16,2018-05-16,DISCRETE,0.14283782,USD
.SPX,2018-05-17,2018-05-17,DISCRETE,0.142942742,USD
.SPX,2018-05-18,2018-05-18,DISCRETE,0.143047662,USD
.SPX,2018-05-21,2018-05-21,DISCRETE,0.42979378,USD
.SPX,2018-05-22,2018-05-22,DISCRETE,0.143467319,USD
.SPX,2018-05-23,2018-05-23,DISCRETE,0.143572227,USD
.SPX,2018-05-24,2018-05-24,DISCRETE,0.143677133,USD
.SPX,2018-05-25,2018-05-25,DISCRETE,0.143782036,USD
.SPX,2018-05-29,2018-05-29,DISCRETE,0.576220248,USD
.SPX,2018-05-30,2018-05-30,DISCRETE,0.144306518,USD
.SPX,2018-05-31,2018-05-31,DISCRETE,0.144411408,USD
.SPX,2018-06-01,2018-06-01,DISCRETE,0.144516295,USD
.SPX,2018-06-04,2018-06-04,DISCRETE,0.434199965,USD
.SPX,2018-06-05,2018-06-05,DISCRETE,0.144935819,USD
