Ticker,DividendDate,PayDate,Type,Value,Currency
.SPX,2019-09-09,2019-09-09,DISCRETE,0.403890319,USD
.SPX,2019-09-10,2019-09-10,DISCRETE,0.134664181,USD
.SPX,2019-09-11,2019-09-11,DISCRETE,0.134685552,USD
.SPX,2019-09-12,2019-09-12,DISCRETE,0.134706926,USD
.SPX,2019-09-13,2019-09-13,DISCRETE,0.134728304,USD
.SPX,2019-09-16,2019-09-16,DISCRETE,0.404339297,USD
.SPX,2019-09-17,2019-09-17,DISCRETE,0.134813851,USD
.SPX,2019-09-18,2019-09-18,DISCRETE,0.134835247,USD
.SPX,2019-09-19,2019-09-19,DISCRETE,0.134856646,USD
.SPX,2019-09-20,2019-09-20,DISCRETE,0.134877908,USD
.SPX,2019-09-23,2019-09-23,DISCRETE,0.404787109,USD
.SPX,2019-09-24,2019-09-24,DISCRETE,0.134962989,USD
.SPX,2019-09-25,2019-09-25,DISCRETE,0.134984267,USD
.SPX,2019-09-26,2019-09-26,DISCRETE,0.135005549,USD
.SPX,2019-09-27,2019-09-27,DISCRETE,0.135026834,USD
.SPX,2019-09-30,2019-09-30,DISCRETE,0.405234141,USD
.SPX,2019-10-01,2019-10-01,DISCRETE,0.135112007,USD
.SPX,2019-10-02,2019-10-02,DISCRETE,0.135133309,USD
.SPX,2019-10-03,2019-10-03,DISCRETE,0.135154614,USD
.SPX,2019-10-04,2019-10-04,DISCRETE,0.135175922,USD
.SPX,2019-10-07,2019-10-07,DISCRETE,0.405681659,USD
.SPX,2019-10-08,2019-10-08,DISCRETE,0.135261188,USD
.SPX,2019-10-09,2019-10-09,DISCRETE,0.135282512,USD
.SPX,2019-10-10,2019-10-10,DISCRETE,0.13530384,USD
.SPX,2019-10-11,2019-10-11,DISCRETE,0.135325172,USD
.SPX,2019-10-15,2019-10-15,DISCRETE,0.541566344,USD
.SPX,2019-10-16,2019-10-16,DISCRETE,0.135431878,USD
.SPX,2019-10-17,2019-10-17,DISCRETE,0.13545323,USD
.SPX,2019-10-18,2019-10-18,DISCRETE,0.135474584,USD
.SPX,2019-10-21,2019-10-21,DISCRETE,0.406578158,USD
.SPX,2019-10-22,2019-10-22,DISCRETE,0.135560036,USD
.SPX,2019-10-23,2019-10-23,DISCRETE,0.135581407,USD
.SPX,2019-10-24,2019-10-24,DISCRETE,0.135602782,USD
.SPX,2019-10-25,2019-10-25,DISCRETE,0.13562416,USD
.SPX,2019-10-28,2019-10-28,DISCRETE,0.407027142,USD
.SPX,2019-10-29,2019-10-29,DISCRETE,0.135709705,USD
.SPX,2019-10-30,2019-10-30,DISCRETE,0.1357311,USD
.SPX,2019-10-31,2019-10-31,DISCRETE,0.135752498,USD
.SPX,2019-11-01,2019-11-01,DISCRETE,0.135773899,USD
.SPX,2019-11-04,2019-11-04,DISCRETE,0.407476618,USD
.SPX,2019-11-05,2019-11-05,DISCRETE,0.135859538,USD
.SPX,2019-11-06,2019-11-06,DISCRETE,0.135880956,USD
.SPX,2019-11-07,2019-11-07,DISCRETE,0.135902378,USD
.SPX,2019-11-08,2019-11-08,DISCRETE,0.135923803,USD
.SPX,2019-11-12,2019-11-12,DISCRETE,0.543962739,USD
.SPX,2019-11-13,2019-11-13,DISCRETE,0.136030978,USD
.SPX,2019-11-14,2019-11-14,DISCRETE,0.136052423,USD
.SPX,2019-11-15,2019-11-15,DISCRETE,0.136073871,USD
.SPX,2019-11-18,2019-11-18,DISCRETE,0.40837705,USD
.SPX,2019-11-19,2019-11-19,DISCRETE,0.136159698,USD
.SPX,2019-11-20,2019-11-20,DISCRETE,0.136181164,USD
.SPX,2019-11-21,2019-11-21,DISCRETE,0.136202632,USD
.SPX,2019-11-22,2019-11-22,DISCRETE,0.136224104,USD
.SPX,2019-11-25,2019-11-25,DISCRETE,0.408828009,USD
.SPX,2019-11-26,2019-11-26,DISCRETE,0.136310026,USD
.SPX,2019-11-27,2019-11-27,DISCRETE,0.136331515,USD
.SPX,2019-11-29,2019-11-29,DISCRETE,0.272736479,USD
.SPX,2019-12-02,2019-12-02,DISCRETE,0.409279466,USD
.SPX,2019-12-03,2019-12-03,DISCRETE,0.13646052,USD
.SPX,2019-12-04,2019-12-04,DISCRETE,0.136482033,USD
.SPX,2019-12-05,2019-12-05,DISCRETE,0.136503549,USD
.SPX,2019-12-06,2019-12-06,DISCRETE,0.136525068,USD
.SPX,2019-12-09,2019-12-09,DISCRETE,0.409731422,USD
.SPX,2019-12-10,2019-12-10,DISCRETE,0.13661118,USD
.SPX,2019-12-11,2019-12-11,DISCRETE,0.136632717,USD
.SPX,2019-12-12,2019-12-12,DISCRETE,0.136654256,USD
.SPX,2019-12-13,2019-12-13,DISCRETE,0.1366758,USD
.SPX,2019-12-16,2019-12-16,DISCRETE,0.410183878,USD
.SPX,2019-12-17,2019-12-17,DISCRETE,0.136762007,USD
.SPX,2019-12-18,2019-12-18,DISCRETE,0.136783568,USD
.SPX,2019-12-19,2019-12-19,DISCRETE,0.136804482,USD
.SPX,2019-12-20,2019-12-20,DISCRETE,0.136825398,USD
.SPX,2019-12-23,2019-12-23,DISCRETE,0.708756877,USD
.SPX,2019-12-24,2019-12-24,DISCRETE,0.236648057,USD
.SPX,2019-12-26,2019-12-26,DISCRETE,0.473926062,USD
.SPX,2019-12-27,2019-12-27,DISCRETE,0.237263306,USD
.SPX,2019-12-30,2019-12-30,DISCRETE,0.713063989,USD
.SPX,2019-12-31,2019-12-31,DISCRETE,0.238083187,USD
.SPX,2020-01-02,2020-01-02,DISCRETE,0.47679577,USD
.SPX,2020-01-03,2020-01-03,DISCRETE,0.238697759,USD
.SPX,2020-01-06,2020-01-06,DISCRETE,0.717366365,USD
.SPX,2020-01-07,2020-01-07,DISCRETE,0.239516734,USD
.SPX,2020-01-08,2020-01-08,DISCRETE,0.239721397,USD
.SPX,2020-01-09,2020-01-09,DISCRETE,0.239926026,USD
.SPX,2020-01-10,2020-01-10,DISCRETE,0.240130624,USD
.SPX,2020-01-13,2020-01-13,DISCRETE,0.721663962,USD
.SPX,2020-01-14,2020-01-14,DISCRETE,0.240948684,USD
.SPX,2020-01-15,2020-01-15,DISCRETE,0.241153117,USD
.SPX,2020-01-16,2020-01-16,DISCRETE,0.241357517,USD
.SPX,2020-01-17,2020-01-17,DISCRETE,0.241561885,USD
.SPX,2020-01-21,2020-01-21,DISCRETE,0.968381022,USD
.SPX,2020-01-22,2020-01-22,DISCRETE,0.242583225,USD
.SPX,2020-01-23,2020-01-23,DISCRETE,0.242787393,USD
.SPX,2020-01-24,2020-01-24,DISCRETE,0.242991528,USD
.SPX,2020-01-27,2020-01-27,DISCRETE,0.730244652,USD
.SPX,2020-01-28,2020-01-28,DISCRETE,0.243807736,USD
.SPX,2020-01-29,2020-01-29,DISCRETE,0.244011705,USD
.SPX,2020-01-30,2020-01-30,DISCRETE,0.244215639,USD
.SPX,2020-01-31,2020-01-31,DISCRETE,0.244419541,USD
.SPX,2020-02-03,2020-02-03,DISCRETE,0.734527661,USD
.SPX,2020-02-04,2020-02-04,DISCRETE,0.24523481,USD
.SPX,2020-02-05,2020-02-05,DISCRETE,0.245438543,USD
.SPX,2020-02-06,2020-02-06,DISCRETE,0.245642242,USD
.SPX,2020-02-07,2020-02-07,DISCRETE,0.245845908,USD
.SPX,2020-02-10,2020-02-10,DISCRETE,0.738805722,USD
.SPX,2020-02-11,2020-02-11,DISCRETE,0.246660231,USD
.SPX,2020-02-12,2020-02-12,DISCRETE,0.246863726,USD
.SPX,2020-02-13,2020-02-13,DISCRETE,0.247067188,USD
.SPX,2020-02-14,2020-02-14,DISCRETE,0.247270615,USD
.SPX,2020-02-18,2020-02-18,DISCRETE,0.99120955,USD
.SPX,2020-02-19,2020-02-19,DISCRETE,0.24828724,USD
.SPX,2020-02-20,2020-02-20,DISCRETE,0.248490462,USD
.SPX,2020-02-21,2020-02-21,DISCRETE,0.24869365,USD
.SPX,2020-02-24,2020-02-24,DISCRETE,0.747346834,USD
.SPX,2020-02-25,2020-02-25,DISCRETE,0.249506055,USD
.SPX,2020-02-26,2020-02-26,DISCRETE,0.24970907,USD
.SPX,2020-02-27,2020-02-27,DISCRETE,0.249912051,USD
.SPX,2020-02-28,2020-02-28,DISCRETE,0.250114996,USD
.SPX,2020-03-02,2020-03-02,DISCRETE,0.751609801,USD
.SPX,2020-03-03,2020-03-03,DISCRETE,0.141508404,USD
.SPX,2020-03-04,2020-03-04,DISCRETE,0.141522878,USD
.SPX,2020-03-05,2020-03-05,DISCRETE,0.141537356,USD
.SPX,2020-03-06,2020-03-06,DISCRETE,0.141551838,USD
.SPX,2020-03-09,2020-03-09,DISCRETE,0.42476938,USD
.SPX,2020-03-10,2020-03-10,DISCRETE,0.141609802,USD
.SPX,2020-03-11,2020-03-11,DISCRETE,0.141624302,USD
.SPX,2020-03-12,2020-03-12,DISCRETE,0.141638806,USD
.SPX,2020-03-13,2020-03-13,DISCRETE,0.141653313,USD
.SPX,2020-03-16,2020-03-16,DISCRETE,0.425074074,USD
.SPX,2020-03-17,2020-03-17,DISCRETE,0.14171138,USD
.SPX,2020-03-18,2020-03-18,DISCRETE,0.141725906,USD
.SPX,2020-03-19,2020-03-19,DISCRETE,0.141740436,USD
.SPX,2020-03-20,2020-03-20,DISCRETE,0.141754969,USD
.SPX,2020-03-23,2020-03-23,DISCRETE,0.425379303,USD
.SPX,2020-03-24,2020-03-24,DISCRETE,0.141813137,USD
.SPX,2020-03-25,2020-03-25,DISCRETE,0.141827688,USD
.SPX,2020-03-26,2020-03-26,DISCRETE,0.141842242,USD
.SPX,2020-03-27,2020-03-27,DISCRETE,0.141856801,USD
.SPX,2020-03-30,2020-03-30,DISCRETE,0.425685056,USD
.SPX,2020-03-31,2020-03-31,DISCRETE,0.141915068,USD
.SPX,2020-04-01,2020-04-01,DISCRETE,0.141929643,USD
.SPX,2020-04-02,2020-04-02,DISCRETE,0.141944222,USD
.SPX,2020-04-03,2020-04-03,DISCRETE,0.141958805,USD
.SPX,2020-04-06,2020-04-06,DISCRETE,0.425991321,USD
.SPX,2020-04-07,2020-04-07,DISCRETE,0.142017169,USD
.SPX,2020-04-08,2020-04-08,DISCRETE,0.142031768,USD
.SPX,2020-04-09,2020-04-09,DISCRETE,0.142046371,USD
.SPX,2020-04-10,2020-04-10,DISCRETE,0.142060978,USD
.SPX,2020-04-13,2020-04-13,DISCRETE,0.426298088,USD
.SPX,2020-04-14,2020-04-14,DISCRETE,0.142119436,USD
.SPX,2020-04-15,2020-04-15,DISCRETE,0.142134059,USD
.SPX,2020-04-16,2020-04-16,DISCRETE,0.142148686,USD
.SPX,2020-04-17,2020-04-17,DISCRETE,0.142163315,USD
.SPX,2020-04-20,2020-04-20,DISCRETE,0.426605344,USD
.SPX,2020-04-21,2020-04-21,DISCRETE,0.142221867,USD
.SPX,2020-04-22,2020-04-22,DISCRETE,0.142236513,USD
.SPX,2020-04-23,2020-04-23,DISCRETE,0.142251162,USD
.SPX,2020-04-24,2020-04-24,DISCRETE,0.142265814,USD
.SPX,2020-04-27,2020-04-27,DISCRETE,0.426913079,USD
.SPX,2020-04-28,2020-04-28,DISCRETE,0.142324456,USD
.SPX,2020-04-29,2020-04-29,DISCRETE,0.142339124,USD
.SPX,2020-04-30,2020-04-30,DISCRETE,0.142353795,USD
.SPX,2020-05-01,2020-05-01,DISCRETE,0.14236847,USD
.SPX,2020-05-04,2020-05-04,DISCRETE,0.427221279,USD
.SPX,2020-05-05,2020-05-05,DISCRETE,0.1424272,USD
.SPX,2020-05-06,2020-05-06,DISCRETE,0.14244189,USD
.SPX,2020-05-07,2020-05-07,DISCRETE,0.142456583,USD
.SPX,2020-05-08,2020-05-08,DISCRETE,0.142471279,USD
.SPX,2020-05-11,2020-05-11,DISCRETE,0.427529935,USD
.SPX,2020-05-12,2020-05-12,DISCRETE,0.142530095,USD
.SPX,2020-05-13,2020-05-13,DISCRETE,0.142544806,USD
.SPX,2020-05-14,2020-05-14,DISCRETE,0.14255952,USD
.SPX,2020-05-15,2020-05-15,DISCRETE,0.142574238,USD
.SPX,2020-05-18,2020-05-18,DISCRETE,0.427839034,USD
.SPX,2020-05-19,2020-05-19,DISCRETE,0.142633137,USD
.SPX,2020-05-20,2020-05-20,DISCRETE,0.142647869,USD
.SPX,2020-05-21,2020-05-21,DISCRETE,0.142662604,USD
.SPX,2020-05-22,2020-05-22,DISCRETE,0.142677342,USD
.SPX,2020-05-26,2020-05-26,DISCRETE,0.570912986,USD
.SPX,2020-05-27,2020-05-27,DISCRETE,0.142751075,USD
.SPX,2020-05-28,2020-05-28,DISCRETE,0.14276583,USD
.SPX,2020-05-29,2020-05-29,DISCRETE,0.142780588,USD
.SPX,2020-06-01,2020-06-01,DISCRETE,0.428458515,USD
.SPX,2020-06-02,2020-06-02,DISCRETE,0.142839647,USD
.SPX,2020-06-03,2020-06-03,DISCRETE,0.142854419,USD
.SPX,2020-06-04,2020-06-04,DISCRETE,0.142869194,USD
.SPX,2020-06-05,2020-06-05,DISCRETE,0.142883971,USD
.SPX,2020-06-08,2020-06-08,DISCRETE,0.428768873,USD
.SPX,2020-06-09,2020-06-09,DISCRETE,0.142943108,USD
.SPX,2020-06-10,2020-06-10,DISCRETE,0.142957899,USD
.SPX,2020-06-11,2020-06-11,DISCRETE,0.142972692,USD
.SPX,2020-06-12,2020-06-12,DISCRETE,0.142987488,USD
.SPX,2020-06-15,2020-06-15,DISCRETE,0.429079628,USD
.SPX,2020-06-16,2020-06-16,DISCRETE,0.1430467,USD
.SPX,2020-06-17,2020-06-17,DISCRETE,0.143061509,USD
.SPX,2020-06-18,2020-06-18,DISCRETE,0.143076321,USD
.SPX,2020-06-19,2020-06-19,DISCRETE,0.143091136,USD
.SPX,2020-06-22,2020-06-22,DISCRETE,0.429390767,USD
.SPX,2020-06-23,2020-06-23,DISCRETE,0.143150419,USD
.SPX,2020-06-24,2020-06-24,DISCRETE,0.143165246,USD
.SPX,2020-06-25,2020-06-25,DISCRETE,0.143180076,USD
.SPX,2020-06-26,2020-06-26,DISCRETE,0.143194909,USD
.SPX,2020-06-29,2020-06-29,DISCRETE,0.42970228,USD
.SPX,2020-06-30,2020-06-30,DISCRETE,0.143254262,USD
.SPX,2020-07-01,2020-07-01,DISCRETE,0.143269107,USD
.SPX,2020-07-02,2020-07-02,DISCRETE,0.143283954,USD
.SPX,2020-07-03,2020-07-03,DISCRETE,0.143298804,USD
.SPX,2020-07-06,2020-07-06,DISCRETE,0.430014153,USD
.SPX,2020-07-07,2020-07-07,DISCRETE,0.143358225,USD
.SPX,2020-07-08,2020-07-08,DISCRETE,0.143373087,USD
.SPX,2020-07-09,2020-07-09,DISCRETE,0.143387951,USD
.SPX,2020-07-10,2020-07-10,DISCRETE,0.143402817,USD
.SPX,2020-07-13,2020-07-13,DISCRETE,0.430326374,USD
.SPX,2020-07-14,2020-07-14,DISCRETE,0.143462304,USD
.SPX,2020-07-15,2020-07-15,DISCRETE,0.143477182,USD
.SPX,2020-07-16,2020-07-16,DISCRETE,0.143492062,USD
.SPX,2020-07-17,2020-07-17,DISCRETE,0.143506944,USD
.SPX,2020-07-20,2020-07-20,DISCRETE,0.430638933,USD
.SPX,2020-07-21,2020-07-21,DISCRETE,0.143566495,USD
.SPX,2020-07-22,2020-07-22,DISCRETE,0.143581388,USD
.SPX,2020-07-23,2020-07-23,DISCRETE,0.143596283,USD
.SPX,2020-07-24,2020-07-24,DISCRETE,0.143611181,USD
.SPX,2020-07-27,2020-07-27,DISCRETE,0.430951817,USD
.SPX,2020-07-28,2020-07-28,DISCRETE,0.143670793,USD
.SPX,2020-07-29,2020-07-29,DISCRETE,0.143685701,USD
.SPX,2020-07-30,2020-07-30,DISCRETE,0.143700611,USD
.SPX,2020-07-31,2020-07-31,DISCRETE,0.143715524,USD
.SPX,2020-08-03,2020-08-03,DISCRETE,0.431265014,USD
.SPX,2020-08-04,2020-08-04,DISCRETE,0.143775195,USD
.SPX,2020-08-05,2020-08-05,DISCRETE,0.143790117,USD
.SPX,2020-08-06,2020-08-06,DISCRETE,0.143805042,USD
.SPX,2020-08-07,2020-08-07,DISCRETE,0.143819969,USD
.SPX,2020-08-10,2020-08-10,DISCRETE,0.431578512,USD
.SPX,2020-08-11,2020-08-11,DISCRETE,0.143879696,USD
.SPX,2020-08-12,2020-08-12,DISCRETE,0.143894633,USD
.SPX,2020-08-13,2020-08-13,DISCRETE,0.143909572,USD
.SPX,2020-08-14,2020-08-14,DISCRETE,0.143924512,USD
.SPX,2020-08-17,2020-08-17,DISCRETE,0.431892298,USD
.SPX,2020-08-18,2020-08-18,DISCRETE,0.143984294,USD
.SPX,2020-08-19,2020-08-19,DISCRETE,0.143999244,USD
.SPX,2020-08-20,2020-08-20,DISCRETE,0.144014195,USD
.SPX,2020-08-21,2020-08-21,DISCRETE,0.144029149,USD
.SPX,2020-08-24,2020-08-24,DISCRETE,0.432206361,USD
.SPX,2020-08-25,2020-08-25,DISCRETE,0.144088982,USD
.SPX,2020-08-26,2020-08-26,DISCRETE,0.144103945,USD
.SPX,2020-08-27,2020-08-27,DISCRETE,0.14411891,USD
.SPX,2020-08-28,2020-08-28,DISCRETE,0.144133876,USD
.SPX,2020-08-31,2020-08-31,DISCRETE,0.432520689,USD
.SPX,2020-09-01,2020-09-01,DISCRETE,0.144193759,USD
.SPX,2020-09-02,2020-09-02,DISCRETE,0.144208734,USD
.SPX,2020-09-03,2020-09-03,DISCRETE,0.144223711,USD
.SPX,2020-09-04,2020-09-04,DISCRETE,0.144238689,USD
.SPX,2020-09-08,2020-09-08,DISCRETE,0.577163215,USD
.SPX,2020-09-09,2020-09-09,DISCRETE,0.144313606,USD
.SPX,2020-09-10,2020-09-10,DISCRETE,0.144328594,USD
.SPX,2020-09-11,2020-09-11,DISCRETE,0.144343584,USD
.SPX,2020-09-14,2020-09-14,DISCRETE,0.433150088,USD
.SPX,2020-09-15,2020-09-15,DISCRETE,0.144403558,USD
.SPX,2020-09-16,2020-09-16,DISCRETE,0.144418556,USD
.SPX,2020-09-17,2020-09-17,DISCRETE,0.144433555,USD
.SPX,2020-09-18,2020-09-18,DISCRETE,0.144448556,USD
.SPX,2020-09-21,2020-09-21,DISCRETE,0.433465136,USD
.SPX,2020-09-22,2020-09-22,DISCRETE,0.144508573,USD
.SPX,2020-09-23,2020-09-23,DISCRETE,0.144523581,USD
.SPX,2020-09-24,2020-09-24,DISCRETE,0.144538591,USD
.SPX,2020-09-25,2020-09-25,DISCRETE,0.144553602,USD
.SPX,2020-09-28,2020-09-28,DISCRETE,0.433780399,USD
.SPX,2020-09-29,2020-09-29,DISCRETE,0.144613659,USD
.SPX,2020-09-30,2020-09-30,DISCRETE,0.144628677,USD
.SPX,2020-10-01,2020-10-01,DISCRETE,0.144643696,USD
.SPX,2020-10-02,2020-10-02,DISCRETE,0.144658717,USD
.SPX,2020-10-05,2020-10-05,DISCRETE,0.434095866,USD
.SPX,2020-10-06,2020-10-06,DISCRETE,0.144718812,USD
.SPX,2020-10-07,2020-10-07,DISCRETE,0.144733839,USD
.SPX,2020-10-08,2020-10-08,DISCRETE,0.144748868,USD
.SPX,2020-10-09,2020-10-09,DISCRETE,0.144763897,USD
.SPX,2020-10-13,2020-10-13,DISCRETE,0.579265202,USD
.SPX,2020-10-14,2020-10-14,DISCRETE,0.144839064,USD
.SPX,2020-10-15,2020-10-15,DISCRETE,0.144854101,USD
.SPX,2020-10-16,2020-10-16,DISCRETE,0.144869139,USD
.SPX,2020-10-19,2020-10-19,DISCRETE,0.434727358,USD
.SPX,2020-10-20,2020-10-20,DISCRETE,0.144929303,USD
.SPX,2020-10-21,2020-10-21,DISCRETE,0.144944347,USD
.SPX,2020-10-22,2020-10-22,DISCRETE,0.144959392,USD
.SPX,2020-10-23,2020-10-23,DISCRETE,0.144974438,USD
.SPX,2020-10-26,2020-10-26,DISCRETE,0.435043359,USD
.SPX,2020-10-27,2020-10-27,DISCRETE,0.145034633,USD
.SPX,2020-10-28,2020-10-28,DISCRETE,0.145049684,USD
.SPX,2020-10-29,2020-10-29,DISCRETE,0.145064736,USD
.SPX,2020-10-30,2020-10-30,DISCRETE,0.14507979,USD
.SPX,2020-11-02,2020-11-02,DISCRETE,0.435359513,USD
.SPX,2020-11-03,2020-11-03,DISCRETE,0.145140013,USD
.SPX,2020-11-04,2020-11-04,DISCRETE,0.145155071,USD
.SPX,2020-11-05,2020-11-05,DISCRETE,0.14517013,USD
.SPX,2020-11-06,2020-11-06,DISCRETE,0.14518519,USD
.SPX,2020-11-09,2020-11-09,DISCRETE,0.435675808,USD
.SPX,2020-11-10,2020-11-10,DISCRETE,0.145245439,USD
.SPX,2020-11-12,2020-11-12,DISCRETE,0.290546037,USD
.SPX,2020-11-13,2020-11-13,DISCRETE,0.145290635,USD
.SPX,2020-11-16,2020-11-16,DISCRETE,0.435992232,USD
.SPX,2020-11-17,2020-11-17,DISCRETE,0.145350908,USD
.SPX,2020-11-18,2020-11-18,DISCRETE,0.145365978,USD
.SPX,2020-11-19,2020-11-19,DISCRETE,0.145381049,USD
.SPX,2020-11-20,2020-11-20,DISCRETE,0.14539612,USD
.SPX,2020-11-23,2020-11-23,DISCRETE,0.436308771,USD
.SPX,2020-11-24,2020-11-24,DISCRETE,0.145456414,USD
.SPX,2020-11-25,2020-11-25,DISCRETE,0.145471489,USD
.SPX,2020-11-27,2020-11-27,DISCRETE,0.290998208,USD
.SPX,2020-11-30,2020-11-30,DISCRETE,0.436625412,USD
.SPX,2020-12-01,2020-12-01,DISCRETE,0.145561954,USD
.SPX,2020-12-02,2020-12-02,DISCRETE,0.145577034,USD
.SPX,2020-12-03,2020-12-03,DISCRETE,0.145592114,USD
.SPX,2020-12-04,2020-12-04,DISCRETE,0.145607195,USD
.SPX,2020-12-07,2020-12-07,DISCRETE,0.436942145,USD
.SPX,2020-12-08,2020-12-08,DISCRETE,0.145667524,USD
.SPX,2020-12-09,2020-12-09,DISCRETE,0.145682608,USD
.SPX,2020-12-10,2020-12-10,DISCRETE,0.145697692,USD
