Ticker,DividendDate,PayDate,Type,Value,Currency
.SPX,2020-12-11,2020-12-11,DISCRETE,0.145712776,USD
.SPX,2020-12-14,2020-12-14,DISCRETE,0.437258954,USD
.SPX,2020-12-15,2020-12-15,DISCRETE,0.145773119,USD
.SPX,2020-12-16,2020-12-16,DISCRETE,0.145788206,USD
.SPX,2020-12-17,2020-12-17,DISCRETE,0.145803293,USD
.SPX,2020-12-18,2020-12-18,DISCRETE,0.14581838,USD
.SPX,2020-12-21,2020-12-21,DISCRETE,0.437575829,USD
.SPX,2020-12-22,2020-12-22,DISCRETE,0.145878735,USD
.SPX,2020-12-23,2020-12-23,DISCRETE,0.145893824,USD
.SPX,2020-12-24,2020-12-24,DISCRETE,0.145908914,USD
.SPX,2020-12-28,2020-12-28,DISCRETE,0.583846955,USD
.SPX,2020-12-29,2020-12-29,DISCRETE,0.145984367,USD
.SPX,2020-12-30,2020-12-30,DISCRETE,0.145999459,USD
.SPX,2020-12-31,2020-12-31,DISCRETE,0.14601455,USD
.SPX,2021-01-04,2021-01-04,DISCRETE,0.584269599,USD
.SPX,2021-01-05,2021-01-05,DISCRETE,0.146090012,USD
.SPX,2021-01-06,2021-01-06,DISCRETE,0.146105105,USD
.SPX,2021-01-07,2021-01-07,DISCRETE,0.146120198,USD
.SPX,2021-01-08,2021-01-08,DISCRETE,0.146135291,USD
.SPX,2021-01-11,2021-01-11,DISCRETE,0.438526713,USD
.SPX,2021-01-12,2021-01-12,DISCRETE,0.146195665,USD
.SPX,2021-01-13,2021-01-13,DISCRETE,0.146210759,USD
.SPX,2021-01-14,2021-01-14,DISCRETE,0.146225853,USD
.SPX,2021-01-15,2021-01-15,DISCRETE,0.146240947,USD
.SPX,2021-01-19,2021-01-19,DISCRETE,0.585175361,USD
.SPX,2021-01-20,2021-01-20,DISCRETE,0.146316416,USD
.SPX,2021-01-21,2021-01-21,DISCRETE,0.14633151,USD
.SPX,2021-01-22,2021-01-22,DISCRETE,0.146346604,USD
.SPX,2021-01-25,2021-01-25,DISCRETE,0.439160724,USD
.SPX,2021-01-26,2021-01-26,DISCRETE,0.146406979,USD
.SPX,2021-01-27,2021-01-27,DISCRETE,0.146422072,USD
.SPX,2021-01-28,2021-01-28,DISCRETE,0.146437165,USD
.SPX,2021-01-29,2021-01-29,DISCRETE,0.146452259,USD
.SPX,2021-02-01,2021-02-01,DISCRETE,0.439477717,USD
.SPX,2021-02-02,2021-02-02,DISCRETE,0.14651263,USD
.SPX,2021-02-03,2021-02-03,DISCRETE,0.146527723,USD
.SPX,2021-02-04,2021-02-04,DISCRETE,0.146542815,USD
.SPX,2021-02-05,2021-02-05,DISCRETE,0.146557907,USD
.SPX,2021-02-08,2021-02-08,DISCRETE,0.439794684,USD
.SPX,2021-02-09,2021-02-09,DISCRETE,0.146618273,USD
.SPX,2021-02-10,2021-02-10,DISCRETE,0.146633364,USD
.SPX,2021-02-11,2021-02-11,DISCRETE,0.146648454,USD
.SPX,2021-02-12,2021-02-12,DISCRETE,0.146663544,USD
.SPX,2021-02-16,2021-02-16,DISCRETE,0.586865963,USD
.SPX,2021-02-17,2021-02-17,DISCRETE,0.14673899,USD
.SPX,2021-02-18,2021-02-18,DISCRETE,0.146754078,USD
.SPX,2021-02-19,2021-02-19,DISCRETE,0.146769166,USD
.SPX,2021-02-22,2021-02-22,DISCRETE,0.440428491,USD
.SPX,2021-02-23,2021-02-23,DISCRETE,0.146829513,USD
.SPX,2021-02-24,2021-02-24,DISCRETE,0.146844598,USD
.SPX,2021-02-25,2021-02-25,DISCRETE,0.146859683,USD
.SPX,2021-02-26,2021-02-26,DISCRETE,0.146874768,USD
.SPX,2021-03-01,2021-03-01,DISCRETE,0.440745303,USD
.SPX,2021-03-02,2021-03-02,DISCRETE,0.146935102,USD
.SPX,2021-03-03,2021-03-03,DISCRETE,0.144390827,USD
.SPX,2021-03-04,2021-03-04,DISCRETE,0.144402544,USD
.SPX,2021-03-05,2021-03-05,DISCRETE,0.14441426,USD
.SPX,2021-03-08,2021-03-08,DISCRETE,0.43334306,USD
.SPX,2021-03-09,2021-03-09,DISCRETE,0.144461122,USD
.SPX,2021-03-10,2021-03-10,DISCRETE,0.144472839,USD
.SPX,2021-03-11,2021-03-11,DISCRETE,0.144484558,USD
.SPX,2021-03-12,2021-03-12,DISCRETE,0.144496277,USD
.SPX,2021-03-15,2021-03-15,DISCRETE,0.433589201,USD
.SPX,2021-03-16,2021-03-16,DISCRETE,0.14454317,USD
.SPX,2021-03-17,2021-03-17,DISCRETE,0.144554897,USD
.SPX,2021-03-18,2021-03-18,DISCRETE,0.144566625,USD
.SPX,2021-03-19,2021-03-19,DISCRETE,0.144578355,USD
.SPX,2021-03-22,2021-03-22,DISCRETE,0.433835547,USD
.SPX,2021-03-23,2021-03-23,DISCRETE,0.144625286,USD
.SPX,2021-03-24,2021-03-24,DISCRETE,0.144637023,USD
.SPX,2021-03-25,2021-03-25,DISCRETE,0.14464876,USD
.SPX,2021-03-26,2021-03-26,DISCRETE,0.1446605,USD
.SPX,2021-03-29,2021-03-29,DISCRETE,0.434082094,USD
.SPX,2021-03-30,2021-03-30,DISCRETE,0.14470747,USD
.SPX,2021-03-31,2021-03-31,DISCRETE,0.144719215,USD
.SPX,2021-04-01,2021-04-01,DISCRETE,0.144730963,USD
.SPX,2021-04-02,2021-04-02,DISCRETE,0.144742711,USD
.SPX,2021-04-05,2021-04-05,DISCRETE,0.434328841,USD
.SPX,2021-04-06,2021-04-06,DISCRETE,0.144789719,USD
.SPX,2021-04-07,2021-04-07,DISCRETE,0.144801474,USD
.SPX,2021-04-08,2021-04-08,DISCRETE,0.144813231,USD
.SPX,2021-04-09,2021-04-09,DISCRETE,0.144824989,USD
.SPX,2021-04-12,2021-04-12,DISCRETE,0.434575785,USD
.SPX,2021-04-13,2021-04-13,DISCRETE,0.144872034,USD
.SPX,2021-04-14,2021-04-14,DISCRETE,0.144883799,USD
.SPX,2021-04-15,2021-04-15,DISCRETE,0.144895565,USD
.SPX,2021-04-16,2021-04-16,DISCRETE,0.144907332,USD
.SPX,2021-04-19,2021-04-19,DISCRETE,0.434822923,USD
.SPX,2021-04-20,2021-04-20,DISCRETE,0.144954414,USD
.SPX,2021-04-21,2021-04-21,DISCRETE,0.144966188,USD
.SPX,2021-04-22,2021-04-22,DISCRETE,0.144977963,USD
.SPX,2021-04-23,2021-04-23,DISCRETE,0.144989739,USD
.SPX,2021-04-26,2021-04-26,DISCRETE,0.435070255,USD
.SPX,2021-04-27,2021-04-27,DISCRETE,0.145036858,USD
.SPX,2021-04-28,2021-04-28,DISCRETE,0.145048641,USD
.SPX,2021-04-29,2021-04-29,DISCRETE,0.145060425,USD
.SPX,2021-04-30,2021-04-30,DISCRETE,0.145072211,USD
.SPX,2021-05-03,2021-05-03,DISCRETE,0.435317777,USD
.SPX,2021-05-04,2021-05-04,DISCRETE,0.145119366,USD
.SPX,2021-05-05,2021-05-05,DISCRETE,0.145131158,USD
.SPX,2021-05-06,2021-05-06,DISCRETE,0.145142951,USD
.SPX,2021-05-07,2021-05-07,DISCRETE,0.145154745,USD
.SPX,2021-05-10,2021-05-10,DISCRETE,0.435565488,USD
.SPX,2021-05-11,2021-05-11,DISCRETE,0.145201936,USD
.SPX,2021-05-12,2021-05-12,DISCRETE,0.145213737,USD
.SPX,2021-05-13,2021-05-13,DISCRETE,0.145225539,USD
.SPX,2021-05-14,2021-05-14,DISCRETE,0.145237342,USD
.SPX,2021-05-17,2021-05-17,DISCRETE,0.435813385,USD
.SPX,2021-05-18,2021-05-18,DISCRETE,0.145284568,USD
.SPX,2021-05-19,2021-05-19,DISCRETE,0.145296378,USD
.SPX,2021-05-20,2021-05-20,DISCRETE,0.145308189,USD
.SPX,2021-05-21,2021-05-21,DISCRETE,0.145320001,USD
.SPX,2021-05-24,2021-05-24,DISCRETE,0.436061466,USD
.SPX,2021-05-25,2021-05-25,DISCRETE,0.145367262,USD
.SPX,2021-05-26,2021-05-26,DISCRETE,0.14537908,USD
.SPX,2021-05-27,2021-05-27,DISCRETE,0.1453909,USD
.SPX,2021-05-28,2021-05-28,DISCRETE,0.14540272,USD
.SPX,2021-06-01,2021-06-01,DISCRETE,0.581790385,USD
.SPX,2021-06-02,2021-06-02,DISCRETE,0.145461843,USD
.SPX,2021-06-03,2021-06-03,DISCRETE,0.145473671,USD
.SPX,2021-06-04,2021-06-04,DISCRETE,0.1454855,USD
.SPX,2021-06-07,2021-06-07,DISCRETE,0.436558171,USD
.SPX,2021-06-08,2021-06-08,DISCRETE,0.14553283,USD
.SPX,2021-06-09,2021-06-09,DISCRETE,0.145544665,USD
.SPX,2021-06-10,2021-06-10,DISCRETE,0.145556501,USD
.SPX,2021-06-11,2021-06-11,DISCRETE,0.145568339,USD
.SPX,2021-06-14,2021-06-14,DISCRETE,0.436806791,USD
.SPX,2021-06-15,2021-06-15,DISCRETE,0.145615702,USD
.SPX,2021-06-16,2021-06-16,DISCRETE,0.145627546,USD
.SPX,2021-06-17,2021-06-17,DISCRETE,0.145639391,USD
.SPX,2021-06-18,2021-06-18,DISCRETE,0.145651237,USD
.SPX,2021-06-21,2021-06-21,DISCRETE,0.437055586,USD
.SPX,2021-06-22,2021-06-22,DISCRETE,0.145698633,USD
.SPX,2021-06-23,2021-06-23,DISCRETE,0.145710485,USD
.SPX,2021-06-24,2021-06-24,DISCRETE,0.145722339,USD
.SPX,2021-06-25,2021-06-25,DISCRETE,0.145734193,USD
.SPX,2021-06-28,2021-06-28,DISCRETE,0.437304554,USD
.SPX,2021-06-29,2021-06-29,DISCRETE,0.145781622,USD
.SPX,2021-06-30,2021-06-30,DISCRETE,0.145793482,USD
.SPX,2021-07-01,2021-07-01,DISCRETE,0.145805344,USD
.SPX,2021-07-02,2021-07-02,DISCRETE,0.145817206,USD
.SPX,2021-07-06,2021-07-06,DISCRETE,0.583449258,USD
.SPX,2021-07-07,2021-07-07,DISCRETE,0.145876536,USD
.SPX,2021-07-08,2021-07-08,DISCRETE,0.145888405,USD
.SPX,2021-07-09,2021-07-09,DISCRETE,0.145900276,USD
.SPX,2021-07-12,2021-07-12,DISCRETE,0.437803,USD
.SPX,2021-07-13,2021-07-13,DISCRETE,0.145947769,USD
.SPX,2021-07-14,2021-07-14,DISCRETE,0.145959645,USD
.SPX,2021-07-15,2021-07-15,DISCRETE,0.145971522,USD
.SPX,2021-07-16,2021-07-16,DISCRETE,0.145983401,USD
.SPX,2021-07-19,2021-07-19,DISCRETE,0.438052473,USD
.SPX,2021-07-20,2021-07-20,DISCRETE,0.146030926,USD
.SPX,2021-07-21,2021-07-21,DISCRETE,0.14604281,USD
.SPX,2021-07-22,2021-07-22,DISCRETE,0.146054695,USD
.SPX,2021-07-23,2021-07-23,DISCRETE,0.146066581,USD
.SPX,2021-07-26,2021-07-26,DISCRETE,0.438302111,USD
.SPX,2021-07-27,2021-07-27,DISCRETE,0.146114137,USD
.SPX,2021-07-28,2021-07-28,DISCRETE,0.146126029,USD
.SPX,2021-07-29,2021-07-29,DISCRETE,0.146137921,USD
.SPX,2021-07-30,2021-07-30,DISCRETE,0.146149815,USD
.SPX,2021-08-02,2021-08-02,DISCRETE,0.43855191,USD
.SPX,2021-08-03,2021-08-03,DISCRETE,0.146197402,USD
.SPX,2021-08-04,2021-08-04,DISCRETE,0.146209301,USD
.SPX,2021-08-05,2021-08-05,DISCRETE,0.146221202,USD
.SPX,2021-08-06,2021-08-06,DISCRETE,0.146233103,USD
.SPX,2021-08-09,2021-08-09,DISCRETE,0.438801868,USD
.SPX,2021-08-10,2021-08-10,DISCRETE,0.14628072,USD
.SPX,2021-08-11,2021-08-11,DISCRETE,0.146292627,USD
.SPX,2021-08-12,2021-08-12,DISCRETE,0.146304535,USD
.SPX,2021-08-13,2021-08-13,DISCRETE,0.146316444,USD
.SPX,2021-08-16,2021-08-16,DISCRETE,0.439051984,USD
.SPX,2021-08-17,2021-08-17,DISCRETE,0.146364091,USD
.SPX,2021-08-18,2021-08-18,DISCRETE,0.146376005,USD
.SPX,2021-08-19,2021-08-19,DISCRETE,0.14638792,USD
.SPX,2021-08-20,2021-08-20,DISCRETE,0.146399837,USD
.SPX,2021-08-23,2021-08-23,DISCRETE,0.439302255,USD
.SPX,2021-08-24,2021-08-24,DISCRETE,0.146447513,USD
.SPX,2021-08-25,2021-08-25,DISCRETE,0.146459434,USD
.SPX,2021-08-26,2021-08-26,DISCRETE,0.146471357,USD
.SPX,2021-08-27,2021-08-27,DISCRETE,0.14648328,USD
.SPX,2021-08-30,2021-08-30,DISCRETE,0.439552678,USD
.SPX,2021-08-31,2021-08-31,DISCRETE,0.146530985,USD
.SPX,2021-09-01,2021-09-01,DISCRETE,0.146542914,USD
.SPX,2021-09-02,2021-09-02,DISCRETE,0.146554844,USD
.SPX,2021-09-03,2021-09-03,DISCRETE,0.146566775,USD
.SPX,2021-09-07,2021-09-07,DISCRETE,0.586449102,USD
.SPX,2021-09-08,2021-09-08,DISCRETE,0.146626444,USD
.SPX,2021-09-09,2021-09-09,DISCRETE,0.146638381,USD
.SPX,2021-09-10,2021-09-10,DISCRETE,0.146650318,USD
.SPX,2021-09-13,2021-09-13,DISCRETE,0.440053974,USD
.SPX,2021-09-14,2021-09-14,DISCRETE,0.14669808,USD
.SPX,2021-09-15,2021-09-15,DISCRETE,0.146710023,USD
.SPX,2021-09-16,2021-09-16,DISCRETE,0.146721966,USD
.SPX,2021-09-17,2021-09-17,DISCRETE,0.146733911,USD
.SPX,2021-09-20,2021-09-20,DISCRETE,0.440304841,USD
.SPX,2021-09-21,2021-09-21,DISCRETE,0.1467817,USD
.SPX,2021-09-22,2021-09-22,DISCRETE,0.14679365,USD
.SPX,2021-09-23,2021-09-23,DISCRETE,0.146805601,USD
.SPX,2021-09-24,2021-09-24,DISCRETE,0.146817552,USD
.SPX,2021-09-27,2021-09-27,DISCRETE,0.440555852,USD
.SPX,2021-09-28,2021-09-28,DISCRETE,0.146865368,USD
.SPX,2021-09-29,2021-09-29,DISCRETE,0.146877325,USD
.SPX,2021-09-30,2021-09-30,DISCRETE,0.146889282,USD
.SPX,2021-10-01,2021-10-01,DISCRETE,0.146901241,USD
.SPX,2021-10-04,2021-10-04,DISCRETE,0.440807004,USD
.SPX,2021-10-05,2021-10-05,DISCRETE,0.146949083,USD
.SPX,2021-10-06,2021-10-06,DISCRETE,0.146961047,USD
.SPX,2021-10-07,2021-10-07,DISCRETE,0.146973011,USD
.SPX,2021-10-08,2021-10-08,DISCRETE,0.146984975,USD
.SPX,2021-10-12,2021-10-12,DISCRETE,0.588122718,USD
.SPX,2021-10-13,2021-10-13,DISCRETE,0.147044814,USD
.SPX,2021-10-14,2021-10-14,DISCRETE,0.147056785,USD
.SPX,2021-10-15,2021-10-15,DISCRETE,0.147068756,USD
.SPX,2021-10-18,2021-10-18,DISCRETE,0.441309722,USD
.SPX,2021-10-19,2021-10-19,DISCRETE,0.147116651,USD
.SPX,2021-10-20,2021-10-20,DISCRETE,0.147128627,USD
.SPX,2021-10-21,2021-10-21,DISCRETE,0.147140604,USD
.SPX,2021-10-22,2021-10-22,DISCRETE,0.147152582,USD
.SPX,2021-10-25,2021-10-25,DISCRETE,0.441561284,USD
.SPX,2021-10-26,2021-10-26,DISCRETE,0.147200502,USD
.SPX,2021-10-27,2021-10-27,DISCRETE,0.147212485,USD
.SPX,2021-10-28,2021-10-28,DISCRETE,0.147224468,USD
.SPX,2021-10-29,2021-10-29,DISCRETE,0.147236452,USD
.SPX,2021-11-01,2021-11-01,DISCRETE,0.441812978,USD
.SPX,2021-11-02,2021-11-02,DISCRETE,0.147284398,USD
.SPX,2021-11-03,2021-11-03,DISCRETE,0.147296386,USD
.SPX,2021-11-04,2021-11-04,DISCRETE,0.147308375,USD
.SPX,2021-11-05,2021-11-05,DISCRETE,0.147320366,USD
.SPX,2021-11-08,2021-11-08,DISCRETE,0.442064801,USD
.SPX,2021-11-09,2021-11-09,DISCRETE,0.147368336,USD
.SPX,2021-11-10,2021-11-10,DISCRETE,0.14738033,USD
.SPX,2021-11-12,2021-11-12,DISCRETE,0.294807241,USD
.SPX,2021-11-15,2021-11-15,DISCRETE,0.442316751,USD
.SPX,2021-11-16,2021-11-16,DISCRETE,0.147452316,USD
.SPX,2021-11-17,2021-11-17,DISCRETE,0.147464317,USD
.SPX,2021-11-18,2021-11-18,DISCRETE,0.147476318,USD
.SPX,2021-11-19,2021-11-19,DISCRETE,0.14748832,USD
.SPX,2021-11-22,2021-11-22,DISCRETE,0.442568826,USD
.SPX,2021-11-23,2021-11-23,DISCRETE,0.147536338,USD
.SPX,2021-11-24,2021-11-24,DISCRETE,0.147548344,USD
.SPX,2021-11-26,2021-11-26,DISCRETE,0.295143335,USD
.SPX,2021-11-29,2021-11-29,DISCRETE,0.442821023,USD
.SPX,2021-11-30,2021-11-30,DISCRETE,0.147620401,USD
.SPX,2021-12-01,2021-12-01,DISCRETE,0.147632413,USD
.SPX,2021-12-02,2021-12-02,DISCRETE,0.147644426,USD
.SPX,2021-12-03,2021-12-03,DISCRETE,0.14765644,USD
.SPX,2021-12-06,2021-12-06,DISCRETE,0.443073341,USD
.SPX,2021-12-07,2021-12-07,DISCRETE,0.147704503,USD
.SPX,2021-12-08,2021-12-08,DISCRETE,0.147716521,USD
.SPX,2021-12-09,2021-12-09,DISCRETE,0.14772854,USD
.SPX,2021-12-10,2021-12-10,DISCRETE,0.147740559,USD
.SPX,2021-12-13,2021-12-13,DISCRETE,0.443325777,USD
.SPX,2021-12-14,2021-12-14,DISCRETE,0.147788645,USD
.SPX,2021-12-15,2021-12-15,DISCRETE,0.147800668,USD
.SPX,2021-12-16,2021-12-16,DISCRETE,0.147812692,USD
.SPX,2021-12-17,2021-12-17,DISCRETE,0.147824717,USD
.SPX,2021-12-20,2021-12-20,DISCRETE,0.443578327,USD
.SPX,2021-12-21,2021-12-21,DISCRETE,0.147872825,USD
.SPX,2021-12-22,2021-12-22,DISCRETE,0.147884854,USD
.SPX,2021-12-23,2021-12-23,DISCRETE,0.147896883,USD
.SPX,2021-12-24,2021-12-24,DISCRETE,0.147908913,USD
.SPX,2021-12-27,2021-12-27,DISCRETE,0.443830991,USD
.SPX,2021-12-28,2021-12-28,DISCRETE,0.147957042,USD
.SPX,2021-12-29,2021-12-29,DISCRETE,0.147969076,USD
.SPX,2021-12-30,2021-12-30,DISCRETE,0.147981111,USD
.SPX,2021-12-31,2021-12-31,DISCRETE,0.147993147,USD
.SPX,2022-01-03,2022-01-03,DISCRETE,0.444083766,USD
.SPX,2022-01-04,2022-01-04,DISCRETE,0.148041297,USD
.SPX,2022-01-05,2022-01-05,DISCRETE,0.148053336,USD
.SPX,2022-01-06,2022-01-06,DISCRETE,0.148065376,USD
.SPX,2022-01-07,2022-01-07,DISCRETE,0.148077417,USD
.SPX,2022-01-10,2022-01-10,DISCRETE,0.444336649,USD
.SPX,2022-01-11,2022-01-11,DISCRETE,0.148125587,USD
.SPX,2022-01-12,2022-01-12,DISCRETE,0.148137631,USD
.SPX,2022-01-13,2022-01-13,DISCRETE,0.148149676,USD
.SPX,2022-01-14,2022-01-14,DISCRETE,0.148161722,USD
.SPX,2022-01-18,2022-01-18,DISCRETE,0.592831746,USD
.SPX,2022-01-19,2022-01-19,DISCRETE,0.148221962,USD
.SPX,2022-01-20,2022-01-20,DISCRETE,0.148234012,USD
.SPX,2022-01-21,2022-01-21,DISCRETE,0.148246063,USD
.SPX,2022-01-24,2022-01-24,DISCRETE,0.444842729,USD
.SPX,2022-01-25,2022-01-25,DISCRETE,0.148294272,USD
.SPX,2022-01-26,2022-01-26,DISCRETE,0.148306326,USD
.SPX,2022-01-27,2022-01-27,DISCRETE,0.148318381,USD
.SPX,2022-01-28,2022-01-28,DISCRETE,0.148330437,USD
.SPX,2022-01-31,2022-01-31,DISCRETE,0.445095923,USD
.SPX,2022-02-01,2022-02-01,DISCRETE,0.148378666,USD
.SPX,2022-02-02,2022-02-02,DISCRETE,0.148390725,USD
.SPX,2022-02-03,2022-02-03,DISCRETE,0.148402784,USD
.SPX,2022-02-04,2022-02-04,DISCRETE,0.148414844,USD
.SPX,2022-02-07,2022-02-07,DISCRETE,0.445349214,USD
.SPX,2022-02-08,2022-02-08,DISCRETE,0.148463092,USD
.SPX,2022-02-09,2022-02-09,DISCRETE,0.148475155,USD
.SPX,2022-02-10,2022-02-10,DISCRETE,0.14848722,USD
.SPX,2022-02-11,2022-02-11,DISCRETE,0.148499284,USD
.SPX,2022-02-14,2022-02-14,DISCRETE,0.445602602,USD
.SPX,2022-02-15,2022-02-15,DISCRETE,0.14854755,USD
.SPX,2022-02-16,2022-02-16,DISCRETE,0.148559618,USD
.SPX,2022-02-17,2022-02-17,DISCRETE,0.148571687,USD
.SPX,2022-02-18,2022-02-18,DISCRETE,0.148583756,USD
.SPX,2022-02-22,2022-02-22,DISCRETE,0.594520526,USD
.SPX,2022-02-23,2022-02-23,DISCRETE,0.148644112,USD
.SPX,2022-02-24,2022-02-24,DISCRETE,0.148656185,USD
.SPX,2022-02-25,2022-02-25,DISCRETE,0.148668258,USD
.SPX,2022-02-28,2022-02-28,DISCRETE,0.446109658,USD
.SPX,2022-03-01,2022-03-01,DISCRETE,0.148716559,USD
.SPX,2022-03-02,2022-03-02,DISCRETE,0.148728636,USD
.SPX,2022-03-03,2022-03-03,DISCRETE,0.148737889,USD
.SPX,2022-03-04,2022-03-04,DISCRETE,0.148749964,USD
.SPX,2022-03-07,2022-03-07,DISCRETE,0.446354822,USD
.SPX,2022-03-08,2022-03-08,DISCRETE,0.14879827,USD
.SPX,2022-03-09,2022-03-09,DISCRETE,0.148810349,USD
.SPX,2022-03-10,2022-03-10,DISCRETE,0.148822429,USD
.SPX,2022-03-11,2022-03-11,DISCRETE,0.148834511,USD
.SPX,2022-03-14,2022-03-14,DISCRETE,0.446608562,USD
.SPX,2022-03-15,2022-03-15,DISCRETE,0.14888285,USD
.SPX,2022-03-16,2022-03-16,DISCRETE,0.148894938,USD
.SPX,2022-03-17,2022-03-17,DISCRETE,0.148907028,USD
